Time	glucose	fructose-6-phosphate	fructose-1,6-bisphosphate	glyceraldehyde 3-phosphate	1,2-bisphospho-D-glycerate	phosphoenolpyruvate	pyruvate	adenine monophosphate	lactate	glycerol-3-phosphate	dihydrohxyacetone-phosphate	oxaloacetate	aspartate	glutamate	oxoglutarate	malate	acetyl CoA	coenzyme A	isocitrate	citrate	adenine triphosphate	adenine diphosphate	NAD	NADH	NADP	NADPH	ubiquinone	ubiquinol	ferrocytochrome c	ferricytochrome c	pyruvate (mito)	carbon dioxide	coenzyme A (mito)	acetyl CoA (mito)	phosphate	fumarate	succinyl-CoA	succinate	guanosine triphosphate	guanosine diphosphate	slanine	aspartate (mito)	glutamate (mito)	water	electron transfer flavoprotein (reduced form)	electron transfer flavoprotein (oxidised form)	FADH2	FAD	oxoglutarate (mto)	malate (mito)	oxaloacetate (mito)	citrate (mito)	isocitrate (mito)	adenine triphosphate (mito)	adenine diphosphate (mito)	NADP+	NADPH (mito)	NAD+	NADH (mito)
822	0.0200122	0.0135454	0.00108137	0.0460479	0.00451336	4.21E-05	0.000169975	4.07E-06	0.0454894	0.00769646	0.00768854	6.80E-08	0.000993108	0.00317689	6.85E-07	0.000555647	3.00E-05	0.000272	9.07E-05	0.000699251	0.00933109	0.000194517	7.90E-05	0.00415769	0.00293898	0.00129771	0.0263806	0.0276194	9.84E-07	0.00310902	0.00183641	0.00216973	2.63E-10	0.0005961	0.00268771	9.01E-05	2.33E-10	0.00258817	0.0047965	0.000153505	0.00344443	0.000572183	0.00359339	0.00204491	0.00038638	0.00024362	7.68E-05	0.00100517	6.58E-07	0.000397867	1.08E-06	0.000193246	2.51E-05	8.87E-06	1.31E-05	0.00868859	0.00148341	0.0107903	2.97E-05
822.5	0.0200122	0.013407	0.000998783	0.0463832	0.00453515	4.01E-05	0.000156548	3.34E-06	0.0455793	0.00769646	0.00768854	6.79E-08	0.000992937	0.00317706	6.85E-07	0.00055578	3.00E-05	0.000272	9.07E-05	0.000699122	0.00934993	0.000176308	7.31E-05	0.00416361	0.00293869	0.001298	0.0263806	0.0276194	9.84E-07	0.00310902	0.00183716	0.00216972	2.63E-10	0.0005961	0.00268735	9.01E-05	2.33E-10	0.00258765	0.0047965	0.000153504	0.00344443	0.000572071	0.00359349	0.00204528	0.00038638	0.00024362	7.68E-05	0.00100516	6.58E-07	0.000397787	1.08E-06	0.000193125	2.51E-05	8.90E-06	1.31E-05	0.00868783	0.00148417	0.0107903	2.97E-05
823	0.0200122	0.0133733	0.000864879	0.046642	0.00457115	3.64E-05	0.000134143	2.26E-06	0.0456333	0.00769647	0.00768853	6.79E-08	0.000992766	0.00317723	6.84E-07	0.000555913	3.00E-05	0.000272	9.07E-05	0.000698994	0.00938243	0.000144851	6.35E-05	0.00417316	0.00293839	0.00129829	0.0263805	0.0276195	9.84E-07	0.00310902	0.0018379	0.00216972	2.63E-10	0.0005961	0.00268699	9.01E-05	2.33E-10	0.00258714	0.0047965	0.000153504	0.00344444	0.000571959	0.0035936	0.00204564	0.000386381	0.000243619	7.68E-05	0.00100516	6.58E-07	0.000397708	1.08E-06	0.000193005	2.51E-05	8.93E-06	1.31E-05	0.00868708	0.00148492	0.0107903	2.97E-05
823.5	0.0200122	0.013487	0.000668179	0.0467839	0.00462491	3.13E-05	0.000100718	1.23E-06	0.0456283	0.00769647	0.00768853	6.79E-08	0.000992595	0.0031774	6.84E-07	0.000556046	3.00E-05	0.000272	9.07E-05	0.000698865	0.00942125	0.000107102	4.86E-05	0.00418808	0.0029381	0.00129858	0.0263805	0.0276195	9.84E-07	0.00310902	0.00183864	0.00216972	2.63E-10	0.0005961	0.00268663	9.01E-05	2.33E-10	0.00258663	0.0047965	0.000153504	0.00344444	0.000571847	0.00359371	0.002046	0.000386381	0.000243619	7.68E-05	0.00100516	6.57E-07	0.000397628	1.08E-06	0.000192884	2.51E-05	8.96E-06	1.31E-05	0.00868633	0.00148567	0.0107903	2.97E-05
824	0.0200122	0.0136777	0.000491822	0.046796	0.00466316	2.89E-05	7.76E-05	9.19E-07	0.0455608	0.00769647	0.00768853	6.79E-08	0.000992424	0.00317758	6.84E-07	0.000556179	3.00E-05	0.000272	9.07E-05	0.000698736	0.00943576	9.30E-05	3.62E-05	0.00420045	0.00293781	0.00129887	0.0263804	0.0276196	9.84E-07	0.00310902	0.00183939	0.00216972	2.63E-10	0.0005961	0.00268628	9.00E-05	2.33E-10	0.00258612	0.0047965	0.000153503	0.00344444	0.000571734	0.00359382	0.00204636	0.000386382	0.000243618	7.68E-05	0.00100515	6.57E-07	0.000397548	1.08E-06	0.000192764	2.50E-05	8.98E-06	1.29E-05	0.00868558	0.00148642	0.0107903	2.97E-05
824.5	0.0200122	0.013881	0.000375665	0.0467001	0.00467551	2.85E-05	7.05E-05	8.76E-07	0.0454642	0.00769647	0.00768853	6.78E-08	0.000992254	0.00317775	6.84E-07	0.000556313	3.00E-05	0.000272	9.07E-05	0.000698608	0.00943804	9.09E-05	3.17E-05	0.00420497	0.00293752	0.00129916	0.0263804	0.0276196	9.84E-07	0.00310902	0.00184013	0.00216971	2.63E-10	0.0005961	0.00268593	9.00E-05	2.33E-10	0.00258561	0.0047965	0.000153503	0.00344445	0.000571622	0.00359393	0.00204672	0.000386382	0.000243618	7.68E-05	0.00100515	6.56E-07	0.000397468	1.08E-06	0.000192644	2.50E-05	9.00E-06	1.28E-05	0.00868483	0.00148717	0.0107903	2.97E-05
825	0.0200122	0.0140845	0.000304972	0.0465246	0.004678	2.86E-05	6.93E-05	8.77E-07	0.0453609	0.00769648	0.00768852	6.78E-08	0.000992083	0.00317792	6.84E-07	0.000556446	3.00E-05	0.000272	9.06E-05	0.000698479	0.00943805	9.10E-05	3.08E-05	0.0042059	0.00293723	0.00129945	0.0263803	0.0276197	9.84E-07	0.00310902	0.00184088	0.00216971	2.63E-10	0.0005961	0.00268558	9.00E-05	2.33E-10	0.0025851	0.0047965	0.000153503	0.00344445	0.00057151	0.00359404	0.00204707	0.000386383	0.000243617	7.69E-05	0.00100515	6.56E-07	0.000397389	1.08E-06	0.000192524	2.50E-05	9.02E-06	1.27E-05	0.00868408	0.00148792	0.0107903	2.97E-05
825.5	0.0200122	0.0142862	0.000263199	0.0462978	0.0046781	2.86E-05	6.95E-05	8.87E-07	0.0452574	0.00769648	0.00768852	6.78E-08	0.000991912	0.00317809	6.84E-07	0.000556579	3.00E-05	0.000272	9.06E-05	0.000698351	0.00943766	9.15E-05	3.08E-05	0.0042059	0.00293694	0.00129974	0.0263803	0.0276197	9.84E-07	0.00310902	0.00184162	0.00216971	2.63E-10	0.0005961	0.00268523	9.00E-05	2.33E-10	0.00258459	0.0047965	0.000153502	0.00344445	0.000571398	0.00359415	0.00204741	0.000386383	0.000243617	7.69E-05	0.00100515	6.56E-07	0.000397309	1.08E-06	0.000192403	2.50E-05	9.03E-06	1.25E-05	0.00868333	0.00148867	0.0107903	2.97E-05
826	0.0200122	0.0144855	0.00023925	0.0460407	0.00467767	2.87E-05	7.00E-05	8.99E-07	0.0451552	0.00769648	0.00768852	6.78E-08	0.000991742	0.00317826	6.83E-07	0.000556712	3.00E-05	0.000272	9.06E-05	0.000698222	0.00943716	9.21E-05	3.10E-05	0.00420569	0.00293665	0.00130003	0.0263803	0.0276197	9.84E-07	0.00310902	0.00184237	0.00216971	2.63E-10	0.0005961	0.00268489	9.00E-05	2.33E-10	0.00258408	0.0047965	0.000153502	0.00344445	0.000571286	0.00359426	0.00204776	0.000386384	0.000243616	7.69E-05	0.00100514	6.55E-07	0.000397229	1.08E-06	0.000192283	2.50E-05	9.03E-06	1.24E-05	0.00868258	0.00148942	0.0107903	2.97E-05
826.5	0.0200122	0.0146822	0.000226244	0.0457672	0.00467707	2.88E-05	7.06E-05	9.12E-07	0.0450548	0.00769648	0.00768852	6.78E-08	0.000991571	0.00317843	6.83E-07	0.000556845	3.00E-05	0.000272	9.06E-05	0.000698094	0.00943661	9.28E-05	3.13E-05	0.00420542	0.00293636	0.00130032	0.0263802	0.0276198	9.84E-07	0.00310902	0.00184311	0.0021697	2.63E-10	0.0005961	0.00268455	9.00E-05	2.33E-10	0.00258357	0.0047965	0.000153502	0.00344446	0.000571174	0.00359437	0.0020481	0.000386385	0.000243615	7.69E-05	0.00100514	6.55E-07	0.000397149	1.08E-06	0.000192163	2.50E-05	9.04E-06	1.23E-05	0.00868183	0.00149017	0.0107903	2.97E-05
827	0.0200122	0.0148763	0.000220007	0.0454858	0.0046764	2.90E-05	7.12E-05	9.26E-07	0.0449562	0.00769649	0.00768851	6.78E-08	0.0009914	0.0031786	6.83E-07	0.000556978	3.00E-05	0.000272	9.06E-05	0.000697965	0.00943599	9.35E-05	3.16E-05	0.00420514	0.00293607	0.00130061	0.0263802	0.0276198	9.84E-07	0.00310902	0.00184385	0.0021697	2.63E-10	0.0005961	0.00268422	8.99E-05	2.33E-10	0.00258306	0.0047965	0.000153501	0.00344446	0.000571062	0.00359448	0.00204844	0.000386385	0.000243615	7.69E-05	0.00100514	6.54E-07	0.00039707	1.08E-06	0.000192044	2.50E-05	9.04E-06	1.21E-05	0.00868108	0.00149092	0.0107903	2.97E-05
827.5	0.0200122	0.0150674	0.000218029	0.045202	0.00467564	2.91E-05	7.19E-05	9.42E-07	0.0448595	0.00769649	0.00768851	6.77E-08	0.00099123	0.00317877	6.83E-07	0.000557112	3.00E-05	0.000272	9.06E-05	0.000697837	0.00943533	9.43E-05	3.19E-05	0.00420482	0.00293578	0.0013009	0.0263801	0.0276199	9.84E-07	0.00310902	0.0018446	0.0021697	2.63E-10	0.0005961	0.00268389	8.99E-05	2.33E-10	0.00258255	0.0047965	0.000153501	0.00344446	0.000570951	0.00359459	0.00204877	0.000386386	0.000243614	7.69E-05	0.00100513	6.54E-07	0.00039699	1.08E-06	0.000191924	2.49E-05	9.03E-06	1.20E-05	0.00868033	0.00149167	0.0107903	2.97E-05
828	0.0200122	0.0152554	0.000218816	0.0449191	0.0046748	2.92E-05	7.26E-05	9.59E-07	0.0447648	0.00769649	0.00768851	6.77E-08	0.00099106	0.00317894	6.83E-07	0.000557245	3.00E-05	0.000272	9.05E-05	0.000697708	0.0094346	9.51E-05	3.22E-05	0.00420449	0.00293549	0.00130119	0.0263801	0.0276199	9.84E-07	0.00310902	0.00184534	0.0021697	2.63E-10	0.0005961	0.00268356	8.99E-05	2.33E-10	0.00258204	0.0047965	0.0001535	0.00344447	0.000570839	0.0035947	0.0020491	0.000386386	0.000243614	7.69E-05	0.00100513	6.54E-07	0.00039691	1.08E-06	0.000191804	2.49E-05	9.02E-06	1.19E-05	0.00867958	0.00149242	0.0107903	2.97E-05
828.5	0.0200122	0.0154399	0.000221491	0.0446392	0.00467386	2.93E-05	7.34E-05	9.77E-07	0.0446723	0.00769649	0.00768851	6.77E-08	0.000990889	0.00317911	6.83E-07	0.000557378	3.00E-05	0.000272	9.05E-05	0.00069758	0.00943379	9.60E-05	3.26E-05	0.00420413	0.0029352	0.00130148	0.02638	0.02762	9.84E-07	0.00310902	0.00184608	0.00216969	2.63E-10	0.0005961	0.00268324	8.99E-05	2.33E-10	0.00258153	0.0047965	0.0001535	0.00344447	0.000570727	0.0035948	0.00204943	0.000386387	0.000243613	7.69E-05	0.00100513	6.53E-07	0.000396831	1.08E-06	0.000191684	2.49E-05	9.01E-06	1.18E-05	0.00867883	0.00149317	0.0107903	2.97E-05
829	0.0200122	0.0156208	0.000225564	0.0443638	0.00467281	2.95E-05	7.43E-05	9.97E-07	0.044582	0.0076965	0.0076885	6.77E-08	0.000990719	0.00317928	6.83E-07	0.000557511	3.00E-05	0.000272	9.05E-05	0.000697451	0.0094329	9.70E-05	3.30E-05	0.00420373	0.00293491	0.00130177	0.02638	0.02762	9.84E-07	0.00310902	0.00184683	0.00216969	2.63E-10	0.0005961	0.00268291	8.99E-05	2.33E-10	0.00258102	0.0047965	0.0001535	0.00344447	0.000570615	0.00359491	0.00204975	0.000386387	0.000243613	7.69E-05	0.00100513	6.53E-07	0.000396751	1.08E-06	0.000191565	2.49E-05	9.00E-06	1.17E-05	0.00867808	0.00149392	0.0107903	2.97E-05
829.5	0.0200122	0.0157975	0.00023078	0.0440938	0.00467163	2.96E-05	7.52E-05	1.02E-06	0.044494	0.0076965	0.0076885	6.77E-08	0.000990549	0.00317945	6.82E-07	0.000557644	3.00E-05	0.000272	9.05E-05	0.000697322	0.00943191	9.81E-05	3.34E-05	0.0042033	0.00293463	0.00130206	0.0263799	0.0276201	9.84E-07	0.00310902	0.00184757	0.00216969	2.63E-10	0.0005961	0.00268259	8.98E-05	2.33E-10	0.00258051	0.0047965	0.000153499	0.00344447	0.000570504	0.00359502	0.00205007	0.000386388	0.000243612	7.69E-05	0.00100512	6.52E-07	0.000396671	1.08E-06	0.000191445	2.49E-05	8.99E-06	1.16E-05	0.00867734	0.00149466	0.0107903	2.97E-05
830	0.0200122	0.0159697	0.000237049	0.0438302	0.00467028	2.98E-05	7.63E-05	1.04E-06	0.0444087	0.0076965	0.0076885	6.76E-08	0.000990378	0.00317962	6.82E-07	0.000557777	3.00E-05	0.000272	9.05E-05	0.000697194	0.00943079	9.93E-05	3.39E-05	0.00420283	0.00293434	0.00130235	0.0263799	0.0276201	9.84E-07	0.00310902	0.00184831	0.00216969	2.63E-10	0.0005961	0.00268228	8.98E-05	2.33E-10	0.00258	0.0047965	0.000153499	0.00344448	0.000570392	0.00359513	0.00205039	0.000386388	0.000243612	7.69E-05	0.00100512	6.52E-07	0.000396592	1.08E-06	0.000191326	2.49E-05	8.97E-06	1.15E-05	0.00867659	0.00149541	0.0107903	2.97E-05
830.5	0.0200122	0.0161369	0.000244396	0.0435738	0.00466875	3.00E-05	7.75E-05	1.07E-06	0.0443261	0.0076965	0.0076885	6.76E-08	0.000990208	0.00317979	6.82E-07	0.00055791	3.00E-05	0.000272	9.05E-05	0.000697065	0.00942952	0.000100626	3.44E-05	0.0042023	0.00293405	0.00130264	0.0263798	0.0276202	9.84E-07	0.00310902	0.00184905	0.00216968	2.63E-10	0.0005961	0.00268196	8.98E-05	2.33E-10	0.00257949	0.0047965	0.000153499	0.00344448	0.00057028	0.00359524	0.00205071	0.000386389	0.000243611	7.69E-05	0.00100512	6.52E-07	0.000396512	1.08E-06	0.000191206	2.48E-05	8.95E-06	1.14E-05	0.00867584	0.00149616	0.0107903	2.97E-05
831	0.0200122	0.0162984	0.000252955	0.0433252	0.00466696	3.02E-05	7.88E-05	1.11E-06	0.0442466	0.0076965	0.0076885	6.76E-08	0.000990038	0.00317996	6.82E-07	0.000558043	3.00E-05	0.000272	9.05E-05	0.000696937	0.00942806	0.000102158	3.50E-05	0.00420171	0.00293376	0.00130293	0.0263798	0.0276202	9.84E-07	0.00310902	0.0018498	0.00216968	2.63E-10	0.0005961	0.00268165	8.98E-05	2.33E-10	0.00257898	0.0047965	0.000153498	0.00344448	0.000570169	0.00359535	0.00205103	0.000386389	0.000243611	7.69E-05	0.00100512	6.51E-07	0.000396433	1.08E-06	0.000191087	2.48E-05	8.94E-06	1.14E-05	0.00867509	0.00149691	0.0107903	2.97E-05
831.5	0.0200122	0.0164532	0.000262975	0.0430854	0.00466486	3.05E-05	8.03E-05	1.15E-06	0.0441704	0.00769651	0.00768849	6.76E-08	0.000989868	0.00318013	6.82E-07	0.000558177	3.00E-05	0.000272	9.04E-05	0.000696808	0.00942633	0.000103938	3.57E-05	0.00420103	0.00293347	0.00130322	0.0263797	0.0276203	9.84E-07	0.00310902	0.00185054	0.00216968	2.63E-10	0.0005961	0.00268134	8.98E-05	2.33E-10	0.00257847	0.0047965	0.000153498	0.00344449	0.000570057	0.00359546	0.00205134	0.00038639	0.00024361	7.69E-05	0.00100511	6.51E-07	0.000396353	1.08E-06	0.000190968	2.48E-05	8.91E-06	1.13E-05	0.00867434	0.00149766	0.0107903	2.97E-05
832	0.0200122	0.0166002	0.000274877	0.0428555	0.00466232	3.08E-05	8.21E-05	1.19E-06	0.0440981	0.00769651	0.00768849	6.76E-08	0.000989698	0.0031803	6.82E-07	0.00055831	3.00E-05	0.000272	9.04E-05	0.00069668	0.00942425	0.000106062	3.65E-05	0.00420023	0.00293318	0.00130351	0.0263797	0.0276203	9.84E-07	0.00310902	0.00185128	0.00216967	2.63E-10	0.0005961	0.00268103	8.98E-05	2.33E-10	0.00257796	0.0047965	0.000153498	0.00344449	0.000569946	0.00359557	0.00205165	0.00038639	0.00024361	7.69E-05	0.00100511	6.50E-07	0.000396273	1.08E-06	0.000190849	2.48E-05	8.89E-06	1.12E-05	0.00867359	0.00149841	0.0107903	2.97E-05
832.5	0.0200123	0.0167376	0.000289367	0.042637	0.00465916	3.12E-05	8.43E-05	1.25E-06	0.0440303	0.00769651	0.00768849	6.76E-08	0.000989528	0.00318047	6.81E-07	0.000558443	3.00E-05	0.000272	9.04E-05	0.000696551	0.00942164	0.000108693	3.74E-05	0.00419927	0.00293289	0.0013038	0.0263797	0.0276203	9.84E-07	0.00310902	0.00185202	0.00216967	2.63E-10	0.0005961	0.00268073	8.97E-05	2.33E-10	0.00257745	0.0047965	0.000153497	0.00344449	0.000569834	0.00359567	0.00205196	0.000386391	0.000243609	7.69E-05	0.00100511	6.50E-07	0.000396194	1.08E-06	0.00019073	2.48E-05	8.87E-06	1.12E-05	0.00867284	0.00149916	0.0107903	2.97E-05
833	0.0200123	0.0168625	0.000307701	0.0424319	0.00465503	3.17E-05	8.71E-05	1.33E-06	0.043968	0.00769651	0.00768849	6.76E-08	0.000989358	0.00318064	6.81E-07	0.000558576	3.00E-05	0.000272	9.04E-05	0.000696422	0.00941819	0.000112141	3.86E-05	0.00419806	0.0029326	0.00130409	0.0263796	0.0276204	9.84E-07	0.00310902	0.00185276	0.00216967	2.63E-10	0.0005961	0.00268042	8.97E-05	2.33E-10	0.00257694	0.0047965	0.000153497	0.00344449	0.000569723	0.00359578	0.00205226	0.000386391	0.000243609	7.69E-05	0.0010051	6.50E-07	0.000396114	1.08E-06	0.000190611	2.48E-05	8.85E-06	1.11E-05	0.0086721	0.0014999	0.0107903	2.97E-05
833.5	0.0200123	0.0169701	0.000332378	0.0422436	0.00464927	3.23E-05	9.09E-05	1.45E-06	0.0439128	0.00769652	0.00768848	6.75E-08	0.000989188	0.00318081	6.81E-07	0.000558709	3.00E-05	0.000272	9.04E-05	0.000696294	0.00941321	0.000117068	4.03E-05	0.00419642	0.00293231	0.00130438	0.0263796	0.0276204	9.84E-07	0.00310902	0.00185351	0.00216967	2.63E-10	0.0005961	0.00268012	8.97E-05	2.33E-10	0.00257643	0.0047965	0.000153497	0.0034445	0.000569611	0.00359589	0.00205257	0.000386392	0.000243608	7.69E-05	0.0010051	6.49E-07	0.000396035	1.08E-06	0.000190492	2.48E-05	8.82E-06	1.11E-05	0.00867135	0.00150065	0.0107903	2.97E-05
834	0.0200123	0.0170501	0.000369215	0.042078	0.00464021	3.34E-05	9.68E-05	1.66E-06	0.0438677	0.00769652	0.00768848	6.75E-08	0.000989018	0.00318098	6.81E-07	0.000558842	3.00E-05	0.000272	9.04E-05	0.000696165	0.00940495	0.000125171	4.27E-05	0.00419396	0.00293202	0.00130466	0.0263795	0.0276205	9.84E-07	0.00310902	0.00185425	0.00216966	2.63E-10	0.0005961	0.00267982	8.97E-05	2.33E-10	0.00257592	0.0047965	0.000153496	0.0034445	0.0005695	0.003596	0.00205288	0.000386392	0.000243608	7.69E-05	0.0010051	6.49E-07	0.000395955	1.08E-06	0.000190373	2.47E-05	8.80E-06	1.10E-05	0.0086706	0.0015014	0.0107903	2.97E-05
834.5	0.0200123	0.0170765	0.000434828	0.0419482	0.00462311	3.54E-05	0.000107827	2.13E-06	0.0438395	0.00769652	0.00768848	6.75E-08	0.000988849	0.00318115	6.81E-07	0.000558975	3.00E-05	0.000272	9.03E-05	0.000696037	0.0093879	0.000141777	4.71E-05	0.00418955	0.00293173	0.00130495	0.0263795	0.0276205	9.84E-07	0.00310902	0.00185499	0.00216966	2.63E-10	0.0005961	0.00267952	8.97E-05	2.33E-10	0.00257541	0.0047965	0.000153496	0.0034445	0.000569389	0.00359611	0.00205318	0.000386393	0.000243607	7.69E-05	0.0010051	6.49E-07	0.000395876	1.08E-06	0.000190254	2.47E-05	8.77E-06	1.10E-05	0.00866985	0.00150215	0.0107903	2.97E-05
835	0.0200123	0.016978	0.00057618	0.0418877	0.00458383	4.01E-05	0.000132927	3.44E-06	0.0438465	0.00769652	0.00768848	6.75E-08	0.000988679	0.00318132	6.81E-07	0.000559109	3.00E-05	0.000272	9.03E-05	0.000695908	0.00934782	0.000180502	5.70E-05	0.00417968	0.00293145	0.00130524	0.0263794	0.0276206	9.84E-07	0.00310902	0.00185573	0.00216966	2.63E-10	0.0005961	0.00267921	8.96E-05	2.33E-10	0.0025749	0.0047965	0.000153495	0.00344451	0.000569278	0.00359622	0.00205349	0.000386393	0.000243607	7.69E-05	0.00100509	6.48E-07	0.000395796	1.08E-06	0.000190135	2.47E-05	8.75E-06	1.11E-05	0.00866911	0.00150289	0.0107903	2.97E-05
835.5	0.0200123	0.0167024	0.000799688	0.0419545	0.00452073	4.55E-05	0.000172886	5.33E-06	0.0439238	0.00769653	0.00768847	6.75E-08	0.000988509	0.00318149	6.80E-07	0.000559242	3.00E-05	0.000272	9.03E-05	0.00069578	0.00930302	0.000223279	7.51E-05	0.00416157	0.00293116	0.00130553	0.0263794	0.0276206	9.84E-07	0.00310902	0.00185647	0.00216966	2.63E-10	0.0005961	0.00267891	8.96E-05	2.33E-10	0.00257439	0.0047965	0.000153495	0.00344451	0.000569166	0.00359633	0.00205379	0.000386394	0.000243606	7.69E-05	0.00100509	6.48E-07	0.000395717	1.08E-06	0.000190017	2.47E-05	8.73E-06	1.13E-05	0.00866836	0.00150364	0.0107903	2.97E-05
836	0.0200123	0.0163534	0.000989773	0.042161	0.00448084	4.72E-05	0.000197269	6.08E-06	0.0440699	0.00769653	0.00768847	6.75E-08	0.00098834	0.00318166	6.80E-07	0.000559375	3.00E-05	0.000272	9.03E-05	0.000695651	0.00928749	0.000237845	8.92E-05	0.00414745	0.00293087	0.00130582	0.0263793	0.0276207	9.84E-07	0.00310902	0.00185721	0.00216965	2.63E-10	0.0005961	0.0026786	8.96E-05	2.33E-10	0.00257388	0.00479651	0.000153495	0.00344451	0.000569055	0.00359643	0.00205411	0.000386394	0.000243606	7.69E-05	0.00100509	6.47E-07	0.000395637	1.08E-06	0.000189898	2.47E-05	8.72E-06	1.15E-05	0.00866761	0.00150439	0.0107903	2.97E-05
836.5	0.0200124	0.0159942	0.0011127	0.042482	0.00446854	4.74E-05	0.000204554	6.20E-06	0.044245	0.00769653	0.00768847	6.75E-08	0.00098817	0.00318183	6.80E-07	0.000559508	3.00E-05	0.000272	9.03E-05	0.000695523	0.00928508	0.000239928	9.44E-05	0.00414227	0.00293058	0.00130611	0.0263793	0.0276207	9.84E-07	0.00310902	0.00185795	0.00216965	2.63E-10	0.0005961	0.00267828	8.96E-05	2.33E-10	0.00257337	0.00479651	0.000153494	0.00344451	0.000568944	0.00359654	0.00205443	0.000386395	0.000243605	7.69E-05	0.00100508	6.47E-07	0.000395557	1.08E-06	0.00018978	2.47E-05	8.72E-06	1.17E-05	0.00866687	0.00150513	0.0107903	2.97E-05
837	0.0200124	0.0156402	0.00118346	0.042884	0.00446789	4.72E-05	0.000204974	6.12E-06	0.0444255	0.00769653	0.00768847	6.75E-08	0.000988	0.003182	6.80E-07	0.000559641	3.00E-05	0.000272	9.03E-05	0.000695394	0.00928655	0.000238316	9.52E-05	0.00414148	0.00293029	0.00130639	0.0263792	0.0276208	9.84E-07	0.00310902	0.00185869	0.00216965	2.63E-10	0.0005961	0.00267796	8.96E-05	2.33E-10	0.00257286	0.00479651	0.000153494	0.00344452	0.000568833	0.00359665	0.00205475	0.000386395	0.000243605	7.69E-05	0.00100508	6.47E-07	0.000395478	1.08E-06	0.000189661	2.46E-05	8.72E-06	1.19E-05	0.00866612	0.00150588	0.0107903	2.97E-05
837.5	0.0200124	0.0152966	0.00121881	0.043334	0.00447133	4.69E-05	0.000203012	5.97E-06	0.044603	0.00769654	0.00768846	6.74E-08	0.000987831	0.00318217	6.80E-07	0.000559774	3.00E-05	0.000272	9.03E-05	0.000695265	0.00928948	0.000235332	9.44E-05	0.00414226	0.00293	0.00130668	0.0263792	0.0276208	9.84E-07	0.00310902	0.00185943	0.00216965	2.63E-10	0.0005961	0.00267763	8.96E-05	2.33E-10	0.00257235	0.00479651	0.000153494	0.00344452	0.000568722	0.00359676	0.00205509	0.000386396	0.000243604	7.69E-05	0.00100508	6.46E-07	0.000395399	1.08E-06	0.000189543	2.46E-05	8.72E-06	1.21E-05	0.00866537	0.00150663	0.0107903	2.97E-05
838	0.0200124	0.0149663	0.00123052	0.0438067	0.00447651	4.65E-05	0.00020002	5.77E-06	0.0447745	0.00769654	0.00768846	6.74E-08	0.000987661	0.00318234	6.80E-07	0.000559907	3.00E-05	0.000272	9.02E-05	0.000695137	0.00929325	0.000231549	9.30E-05	0.00414366	0.00292972	0.00130697	0.0263791	0.0276209	9.84E-07	0.00310902	0.00186017	0.00216964	2.63E-10	0.0005961	0.00267729	8.95E-05	2.33E-10	0.00257184	0.00479651	0.000153493	0.00344452	0.000568611	0.00359687	0.00205542	0.000386396	0.000243604	7.69E-05	0.00100508	6.46E-07	0.000395319	1.08E-06	0.000189425	2.46E-05	8.73E-06	1.23E-05	0.00866463	0.00150737	0.0107903	2.97E-05
838.5	0.0200125	0.0146519	0.00122585	0.0442842	0.00448284	4.60E-05	0.00019632	5.55E-06	0.0449383	0.00769654	0.00768846	6.74E-08	0.000987492	0.00318251	6.80E-07	0.000560041	3.00E-05	0.000272	9.02E-05	0.000695008	0.00929779	0.000227031	9.13E-05	0.00414543	0.00292943	0.00130726	0.0263791	0.0276209	9.84E-07	0.00310902	0.00186091	0.00216964	2.63E-10	0.0005961	0.00267695	8.95E-05	2.33E-10	0.00257133	0.00479651	0.000153493	0.00344453	0.0005685	0.00359698	0.00205577	0.000386397	0.000243603	7.69E-05	0.00100507	6.45E-07	0.00039524	1.08E-06	0.000189307	2.46E-05	8.75E-06	1.25E-05	0.00866388	0.00150812	0.0107903	2.97E-05
839	0.0200125	0.0143564	0.00120882	0.0447537	0.00449036	4.54E-05	0.000191887	5.29E-06	0.045093	0.00769654	0.00768846	6.74E-08	0.000987323	0.00318268	6.79E-07	0.000560174	3.00E-05	0.000272	9.02E-05	0.00069488	0.00930326	0.000221639	8.91E-05	0.00414754	0.00292914	0.00130755	0.0263791	0.0276209	9.84E-07	0.00310902	0.00186166	0.00216964	2.63E-10	0.0005961	0.00267661	8.95E-05	2.33E-10	0.00257083	0.00479651	0.000153493	0.00344453	0.000568389	0.00359708	0.00205611	0.000386397	0.000243603	7.69E-05	0.00100507	6.45E-07	0.00039516	1.08E-06	0.000189189	2.46E-05	8.77E-06	1.27E-05	0.00866313	0.00150887	0.0107903	2.97E-05
839.5	0.0200125	0.014084	0.00118098	0.0452057	0.00449937	4.46E-05	0.00018652	4.98E-06	0.0452369	0.00769655	0.00768845	6.74E-08	0.000987153	0.00318285	6.79E-07	0.000560307	3.00E-05	0.000272	9.02E-05	0.000694751	0.00930998	0.00021506	8.66E-05	0.00415008	0.00292885	0.00130783	0.026379	0.027621	9.84E-07	0.00310902	0.0018624	0.00216964	2.63E-10	0.0005961	0.00267626	8.95E-05	2.33E-10	0.00257032	0.00479651	0.000153492	0.00344453	0.000568278	0.00359719	0.00205646	0.000386398	0.000243602	7.69E-05	0.00100507	6.45E-07	0.000395081	1.08E-06	0.000189071	2.46E-05	8.79E-06	1.28E-05	0.00866239	0.00150961	0.0107903	2.97E-05
